Protein.Group	Protein.Ids	Genes	Run	Precursor.Normalised
Zm00001d020515	Zm00001d020515		B73_TMT1_1	0.065105
Zm00001d020530	Zm00001d020530		B73_TMT1_1	0.070205
Zm00001d020531	Zm00001d020531		B73_TMT1_1	0.13515
Zm00001d020537	Zm00001d020537		B73_TMT1_1	0.051043
Zm00001d020538	Zm00001d020538		B73_TMT1_1	0.0
Zm00001d020549	Zm00001d020549		B73_TMT1_1	0.066728
Zm00001d020552	Zm00001d020552		B73_TMT1_1	0.0
Zm00001d020556	Zm00001d020556		B73_TMT1_1	0.051916
Zm00001d020557	Zm00001d020557		B73_TMT1_1	0.0
Zm00001d020571	Zm00001d020571		B73_TMT1_1	0.073537
Zm00001d020578	Zm00001d020578		B73_TMT1_1	0.0
Zm00001d020580	Zm00001d020580		B73_TMT1_1	0.050696
Zm00001d020583	Zm00001d020583		B73_TMT1_1	0.0
Zm00001d020586	Zm00001d020586		B73_TMT1_1	0.0
Zm00001d020590	Zm00001d020590		B73_TMT1_1	0.057717
Zm00001d020591	Zm00001d020591		B73_TMT1_1	0.04424
Zm00001d020592	Zm00001d020592		B73_TMT1_1	0.031696
Zm00001d020593	Zm00001d020593		B73_TMT1_1	0.057064
Zm00001d020602	Zm00001d020602		B73_TMT1_1	0.094019
Zm00001d020603	Zm00001d020603		B73_TMT1_1	0.055048
Zm00001d020609	Zm00001d020609		B73_TMT1_1	0.058359
Zm00001d020612	Zm00001d020612		B73_TMT1_1	0.068955
Zm00001d020614	Zm00001d020614		B73_TMT1_1	0.0
Zm00001d020615	Zm00001d020615		B73_TMT1_1	0.082601
Zm00001d020618	Zm00001d020618		B73_TMT1_1	0.065014
Zm00001d020623	Zm00001d020623		B73_TMT1_1	0.076291
Zm00001d020627	Zm00001d020627		B73_TMT1_1	0.0
Zm00001d020628	Zm00001d020628		B73_TMT1_1	0.0
Zm00001d020636	Zm00001d020636		B73_TMT1_1	0.089813
Zm00001d020640	Zm00001d020640		B73_TMT1_1	0.05146
Zm00001d020642	Zm00001d020642		B73_TMT1_1	0.071426
Zm00001d020644	Zm00001d020644		B73_TMT1_1	0.091319
Zm00001d020647	Zm00001d020647		B73_TMT1_1	0.058424
Zm00001d020656	Zm00001d020656		B73_TMT1_1	0.0
Zm00001d020658	Zm00001d020658		B73_TMT1_1	0.0
Zm00001d020659	Zm00001d020659		B73_TMT1_1	0.0
Zm00001d020664	Zm00001d020664		B73_TMT1_1	0.070713
Zm00001d020669	Zm00001d020669		B73_TMT1_1	0.077362
Zm00001d020673	Zm00001d020673		B73_TMT1_1	0.0
Zm00001d020674	Zm00001d020674		B73_TMT1_1	0.0
Zm00001d020684	Zm00001d020684		B73_TMT1_1	0.063677
Zm00001d020685	Zm00001d020685		B73_TMT1_1	0.065267
Zm00001d020686	Zm00001d020686		B73_TMT1_1	0.046856
Zm00001d020687	Zm00001d020687		B73_TMT1_1	0.089514
Zm00001d020696	Zm00001d020696		B73_TMT1_1	0.071037
Zm00001d020702	Zm00001d020702		B73_TMT1_1	0.086745
Zm00001d020707	Zm00001d020707		B73_TMT1_1	0.062774
Zm00001d020708	Zm00001d020708		B73_TMT1_1	0.039158
Zm00001d020711	Zm00001d020711		B73_TMT1_1	0.046211
Zm00001d020727	Zm00001d020727		B73_TMT1_1	0.071091
Zm00001d020732	Zm00001d020732		B73_TMT1_1	0.053915
Zm00001d020736	Zm00001d020736		B73_TMT1_1	0.0
Zm00001d020737	Zm00001d020737		B73_TMT1_1	0.066922
Zm00001d020738	Zm00001d020738		B73_TMT1_1	0.0
Zm00001d020740	Zm00001d020740		B73_TMT1_1	0.055257
Zm00001d020741	Zm00001d020741		B73_TMT1_1	0.068601
Zm00001d020744	Zm00001d020744		B73_TMT1_1	0.0
Zm00001d020748	Zm00001d020748		B73_TMT1_1	0.059738
Zm00001d020752	Zm00001d020752		B73_TMT1_1	0.052547
Zm00001d020754	Zm00001d020754		B73_TMT1_1	0.0
Zm00001d020762	Zm00001d020762		B73_TMT1_1	0.0
Zm00001d020765	Zm00001d020765		B73_TMT1_1	0.073012
Zm00001d020771	Zm00001d020771		B73_TMT1_1	0.084927
Zm00001d020774	Zm00001d020774		B73_TMT1_1	0.0
Zm00001d020780	Zm00001d020780		B73_TMT1_1	0.075457
Zm00001d020783	Zm00001d020783		B73_TMT1_1	0.06969
Zm00001d020799	Zm00001d020799		B73_TMT1_1	0.060577
Zm00001d020804	Zm00001d020804		B73_TMT1_1	0.07363
Zm00001d020808	Zm00001d020808		B73_TMT1_1	0.036853
Zm00001d020810	Zm00001d020810		B73_TMT1_1	0.087656
Zm00001d020814	Zm00001d020814		B73_TMT1_1	0.0
Zm00001d020821	Zm00001d020821		B73_TMT1_1	0.0
Zm00001d020827	Zm00001d020827		B73_TMT1_1	0.052503
Zm00001d020838	Zm00001d020838		B73_TMT1_1	0.076497
Zm00001d020840	Zm00001d020840		B73_TMT1_1	0.038479
Zm00001d020847	Zm00001d020847		B73_TMT1_1	0.073443
Zm00001d020850	Zm00001d020850		B73_TMT1_1	0.055599
Zm00001d020852	Zm00001d020852		B73_TMT1_1	0.027516
Zm00001d020853	Zm00001d020853		B73_TMT1_1	0.068382
Zm00001d020867	Zm00001d020867		B73_TMT1_1	0.063768
Zm00001d020877	Zm00001d020877		B73_TMT1_1	0.021937
Zm00001d020879	Zm00001d020879		B73_TMT1_1	0.06619
Zm00001d020882	Zm00001d020882		B73_TMT1_1	0.0
Zm00001d020887	Zm00001d020887		B73_TMT1_1	0.0
Zm00001d020888	Zm00001d020888		B73_TMT1_1	0.21856
Zm00001d020898	Zm00001d020898		B73_TMT1_1	0.074045
Zm00001d020900	Zm00001d020900		B73_TMT1_1	0.024783
Zm00001d020908	Zm00001d020908		B73_TMT1_1	0.071399
Zm00001d020909	Zm00001d020909		B73_TMT1_1	0.0
Zm00001d020929	Zm00001d020929		B73_TMT1_1	0.0
Zm00001d020930	Zm00001d020930		B73_TMT1_1	0.070963
Zm00001d020931	Zm00001d020931		B73_TMT1_1	0.073615
Zm00001d020946	Zm00001d020946		B73_TMT1_1	0.0
Zm00001d020950	Zm00001d020950		B73_TMT1_1	0.056606
Zm00001d020955	Zm00001d020955		B73_TMT1_1	0.075554
Zm00001d020958	Zm00001d020958		B73_TMT1_1	0.171
Zm00001d020960	Zm00001d020960		B73_TMT1_1	0.0
Zm00001d020961	Zm00001d020961		B73_TMT1_1	0.0
Zm00001d020965	Zm00001d020965		B73_TMT1_1	0.08567
Zm00001d020971	Zm00001d020971		B73_TMT1_1	0.022366
Zm00001d020973	Zm00001d020973		B73_TMT1_1	0.088364
Zm00001d020974	Zm00001d020974		B73_TMT1_1	0.11289
Zm00001d020975	Zm00001d020975		B73_TMT1_1	0.071551
Zm00001d020980	Zm00001d020980		B73_TMT1_1	0.097012
Zm00001d020983	Zm00001d020983		B73_TMT1_1	0.0
Zm00001d020984	Zm00001d020984		B73_TMT1_1	0.085993
Zm00001d020989	Zm00001d020989		B73_TMT1_1	0.0395
Zm00001d021015	Zm00001d021015		B73_TMT1_1	0.0
Zm00001d021016	Zm00001d021016		B73_TMT1_1	0.13486
Zm00001d021017	Zm00001d021017		B73_TMT1_1	0.12221
Zm00001d021018	Zm00001d021018		B73_TMT1_1	0.074197
Zm00001d021020	Zm00001d021020		B73_TMT1_1	0.072289
Zm00001d021021	Zm00001d021021		B73_TMT1_1	0.082862
Zm00001d021024	Zm00001d021024		B73_TMT1_1	0.084261
Zm00001d021025	Zm00001d021025		B73_TMT1_1	0.044073
Zm00001d021026	Zm00001d021026		B73_TMT1_1	0.0
Zm00001d021568	Zm00001d021568		B73_TMT1_1	0.0
Zm00001d021046	Zm00001d021046		B73_TMT1_1	0.095697
Zm00001d021050	Zm00001d021050		B73_TMT1_1	0.088382
Zm00001d021051	Zm00001d021051		B73_TMT1_1	0.083369
Zm00001d021056	Zm00001d021056		B73_TMT1_1	0.0
Zm00001d021057	Zm00001d021057		B73_TMT1_1	0.0
Zm00001d021059	Zm00001d021059		B73_TMT1_1	0.059623
Zm00001d021060	Zm00001d021060		B73_TMT1_1	0.071882
Zm00001d021061	Zm00001d021061		B73_TMT1_1	0.073839
Zm00001d021063	Zm00001d021063		B73_TMT1_1	0.035929
Zm00001d021065	Zm00001d021065		B73_TMT1_1	0.0
Zm00001d021070	Zm00001d021070		B73_TMT1_1	0.085721
Zm00001d021073	Zm00001d021073		B73_TMT1_1	0.0
Zm00001d021087	Zm00001d021087		B73_TMT1_1	0.0
Zm00001d050490	Zm00001d050490		B73_TMT1_1	0.067815
Zm00001d021120	Zm00001d021120		B73_TMT1_1	0.068605
Zm00001d021122	Zm00001d021122		B73_TMT1_1	0.067017
Zm00001d021123	Zm00001d021123		B73_TMT1_1	0.063062
Zm00001d021126	Zm00001d021126		B73_TMT1_1	0.076941
Zm00001d021132	Zm00001d021132		B73_TMT1_1	0.095668
Zm00001d021136	Zm00001d021136		B73_TMT1_1	0.058798
Zm00001d021138	Zm00001d021138		B73_TMT1_1	0.076087
Zm00001d021140	Zm00001d021140		B73_TMT1_1	0.042424
Zm00001d021141	Zm00001d021141		B73_TMT1_1	0.074365
Zm00001d021142	Zm00001d021142		B73_TMT1_1	0.0
Zm00001d021145	Zm00001d021145		B73_TMT1_1	0.058869
Zm00001d021147	Zm00001d021147		B73_TMT1_1	0.072875
Zm00001d021168	Zm00001d021168		B73_TMT1_1	0.10644
Zm00001d021169	Zm00001d021169		B73_TMT1_1	0.0
Zm00001d021170	Zm00001d021170		B73_TMT1_1	0.075554
Zm00001d021177	Zm00001d021177		B73_TMT1_1	0.034563
Zm00001d021180	Zm00001d021180		B73_TMT1_1	0.076696
Zm00001d021181	Zm00001d021181		B73_TMT1_1	0.069984
Zm00001d021187	Zm00001d021187		B73_TMT1_1	0.065705
Zm00001d021188	Zm00001d021188		B73_TMT1_1	0.067106
Zm00001d021195	Zm00001d021195		B73_TMT1_1	0.060207
Zm00001d021196	Zm00001d021196		B73_TMT1_1	0.0
Zm00001d021197	Zm00001d021197		B73_TMT1_1	0.065642
Zm00001d021201	Zm00001d021201		B73_TMT1_1	0.076004
Zm00001d021203	Zm00001d021203		B73_TMT1_1	0.077207
Zm00001d021221	Zm00001d021221		B73_TMT1_1	0.073812
Zm00001d021227	Zm00001d021227		B73_TMT1_1	0.070634
Zm00001d021231	Zm00001d021231		B73_TMT1_1	0.074411
Zm00001d021236	Zm00001d021236		B73_TMT1_1	0.054737
Zm00001d021242	Zm00001d021242		B73_TMT1_1	0.042659
Zm00001d021244	Zm00001d021244		B73_TMT1_1	0.0
Zm00001d021245	Zm00001d021245		B73_TMT1_1	0.032715
Zm00001d021246	Zm00001d021246		B73_TMT1_1	0.058782
Zm00001d021249	Zm00001d021249		B73_TMT1_1	0.05781
Zm00001d021268	Zm00001d021268		B73_TMT1_1	0.0
Zm00001d021278	Zm00001d021278		B73_TMT1_1	0.0
Zm00001d021282	Zm00001d021282		B73_TMT1_1	0.06929
Zm00001d021283	Zm00001d021283		B73_TMT1_1	0.05975
Zm00001d021284	Zm00001d021284		B73_TMT1_1	0.0
Zm00001d021289	Zm00001d021289		B73_TMT1_1	0.066429
Zm00001d021292	Zm00001d021292		B73_TMT1_1	0.078431
Zm00001d021295	Zm00001d021295		B73_TMT1_1	0.037634
Zm00001d021297	Zm00001d021297		B73_TMT1_1	0.069534
PZ00001a000363	PZ00001a000363		Y12_TMT1_1	0.0
PZ00001a029032	PZ00001a029032		Y12_TMT1_1	0.0
PZ00001a045530	PZ00001a045530		Y12_TMT1_1	0.0
PZ00001a001444	PZ00001a001444		Y12_TMT1_1	0.23849
PZ00001a034530	PZ00001a034530		Y12_TMT1_1	0.0
PZ00001a001663	PZ00001a001663		Y12_TMT1_1	0.23818
PZ00001a002070	PZ00001a002070		Y12_TMT1_1	0.0
PZ00001a002206	PZ00001a002206		Y12_TMT1_1	0.0
PZ00001a002440	PZ00001a002440		Y12_TMT1_1	0.0
PZ00001a002562	PZ00001a002562		Y12_TMT1_1	0.27595
PZ00001a002767	PZ00001a002767		Y12_TMT1_1	0.21367
PZ00001a002788	PZ00001a002788		Y12_TMT1_1	0.0
PZ00001a002925	PZ00001a002925		Y12_TMT1_1	0.0
PZ00001a004316	PZ00001a004316		Y12_TMT1_1	0.21656
PZ00001a004394	PZ00001a004394		Y12_TMT1_1	0.21228
PZ00001a004575	PZ00001a004575		Y12_TMT1_1	0.0
PZ00001a004996	PZ00001a004996		Y12_TMT1_1	0.0
PZ00001a005489	PZ00001a005489		Y12_TMT1_1	0.0
PZ00001a005584	PZ00001a005584		Y12_TMT1_1	0.0
PZ00001a019351	PZ00001a019351		Y12_TMT1_1	0.0
PZ00001a005699	PZ00001a005699		Y12_TMT1_1	0.0
PZ00001a005837	PZ00001a005837		Y12_TMT1_1	0.0
PZ00001a006376	PZ00001a006376		Y12_TMT1_1	0.0
PZ00001a006479	PZ00001a006479		Y12_TMT1_1	0.0
PZ00001a006809	PZ00001a006809		Y12_TMT1_1	0.0
PZ00001a007022	PZ00001a007022		Y12_TMT1_1	0.0
PZ00001a007165	PZ00001a007165		Y12_TMT1_1	0.15798
PZ00001a007749	PZ00001a007749		Y12_TMT1_1	0.22513
PZ00001a007842	PZ00001a007842		Y12_TMT1_1	0.0
PZ00001a009084	PZ00001a009084		Y12_TMT1_1	0.0
PZ00001a009505	PZ00001a009505		Y12_TMT1_1	0.14955
PZ00001a009907	PZ00001a009907		Y12_TMT1_1	0.18335
PZ00001a010078	PZ00001a010078		Y12_TMT1_1	0.0
Zm00001d047775	Zm00001d047775		Y12_TMT1_1	0.0
PZ00001a010662	PZ00001a010662		Y12_TMT1_1	0.21175
PZ00001a010711	PZ00001a010711		Y12_TMT1_1	0.15232
PZ00001a010741	PZ00001a010741		Y12_TMT1_1	0.0
Zm00001d037736	Zm00001d037736		Y12_TMT1_1	0.18814
PZ00001a011537	PZ00001a011537		Y12_TMT1_1	0.22913
PZ00001a011692	PZ00001a011692		Y12_TMT1_1	0.0
Zm00001d049691	Zm00001d049691		Y12_TMT1_1	0.22509
PZ00001a031723	PZ00001a031723		Y12_TMT1_1	0.0
PZ00001a012416	PZ00001a012416		Y12_TMT1_1	0.0
Zm00001d053963	Zm00001d053963		Y12_TMT1_1	0.33741
PZ00001a012864	PZ00001a012864		Y12_TMT1_1	0.14774
PZ00001a012923	PZ00001a012923		Y12_TMT1_1	0.0
PZ00001a013110	PZ00001a013110		Y12_TMT1_1	0.0
PZ00001a013441	PZ00001a013441		Y12_TMT1_1	0.0
PZ00001a013461	PZ00001a013461		Y12_TMT1_1	0.0
PZ00001a013628	PZ00001a013628		Y12_TMT1_1	0.0
PZ00001a014246	PZ00001a014246		Y12_TMT1_1	0.0
PZ00001a014501	PZ00001a014501		Y12_TMT1_1	0.22089
PZ00001a014706	PZ00001a014706		Y12_TMT1_1	0.0
PZ00001a015316	PZ00001a015316		Y12_TMT1_1	0.0
PZ00001a015386	PZ00001a015386		Y12_TMT1_1	0.0
PZ00001a015542	PZ00001a015542		Y12_TMT1_1	0.0
PZ00001a015604	PZ00001a015604		Y12_TMT1_1	0.0
PZ00001a015744	PZ00001a015744		Y12_TMT1_1	0.30181
PZ00001a015906	PZ00001a015906		Y12_TMT1_1	0.22111
PZ00001a015907	PZ00001a015907		Y12_TMT1_1	0.26657
PZ00001a016129	PZ00001a016129		Y12_TMT1_1	0.0
PZ00001a016553	PZ00001a016553		Y12_TMT1_1	0.2202
PZ00001a018707	PZ00001a018707		Y12_TMT1_1	0.12485
Zm00001d029100	Zm00001d029100		Y12_TMT1_1	0.0
PZ00001a017646	PZ00001a017646		Y12_TMT1_1	0.0
PZ00001a017801	PZ00001a017801		Y12_TMT1_1	0.0
PZ00001a018186	PZ00001a018186		Y12_TMT1_1	0.0
Zm00001d017782	Zm00001d017782		Y12_TMT1_1	0.0
PZ00001a018479	PZ00001a018479		Y12_TMT1_1	0.0
Zm00001d052034	Zm00001d052034		Y12_TMT1_1	0.0
PZ00001a019476	PZ00001a019476		Y12_TMT1_1	0.0
PZ00001a019790	PZ00001a019790		Y12_TMT1_1	0.0
PZ00001a019987	PZ00001a019987		Y12_TMT1_1	0.0
PZ00001a019988	PZ00001a019988		Y12_TMT1_1	0.0
PZ00001a020052	PZ00001a020052		Y12_TMT1_1	0.2394
PZ00001a020053	PZ00001a020053		Y12_TMT1_1	0.0
PZ00001a020585	PZ00001a020585		Y12_TMT1_1	0.0
PZ00001a020618	PZ00001a020618		Y12_TMT1_1	0.0
PZ00001a020776	PZ00001a020776		Y12_TMT1_1	0.0
PZ00001a020825	PZ00001a020825		Y12_TMT1_1	0.0
PZ00001a021125	PZ00001a021125		Y12_TMT1_1	0.24328
PZ00001a031194	PZ00001a031194		Y12_TMT1_1	0.0
PZ00001a021305	PZ00001a021305		Y12_TMT1_1	0.0
PZ00001a021608	PZ00001a021608		Y12_TMT1_1	0.0
Zm00001d006268	Zm00001d006268		Y12_TMT1_1	0.0
PZ00001a021749	PZ00001a021749		Y12_TMT1_1	0.0
PZ00001a021824	PZ00001a021824		Y12_TMT1_1	0.0
Zm00001d025873	Zm00001d025873		Y12_TMT1_1	0.20328
Zm00001d041583	Zm00001d041583		Y12_TMT1_1	0.0
PZ00001a022664	PZ00001a022664		Y12_TMT1_1	0.31342
PZ00001a022684	PZ00001a022684		Y12_TMT1_1	0.0
Zm00001d007567	Zm00001d007567		Y12_TMT1_1	0.1391
PZ00001a023182	PZ00001a023182		Y12_TMT1_1	0.0
PZ00001a023595	PZ00001a023595		Y12_TMT1_1	0.0
PZ00001a023677	PZ00001a023677		Y12_TMT1_1	0.0
PZ00001a024126	PZ00001a024126		Y12_TMT1_1	0.16495
PZ00001a024179	PZ00001a024179		Y12_TMT1_1	0.0
PZ00001a024589	PZ00001a024589		Y12_TMT1_1	0.18295
PZ00001a024760	PZ00001a024760		Y12_TMT1_1	0.2525
PZ00001a024771	PZ00001a024771		Y12_TMT1_1	0.18324
PZ00001a025151	PZ00001a025151		Y12_TMT1_1	0.0
PZ00001a025543	PZ00001a025543		Y12_TMT1_1	0.17563
PZ00001a025608	PZ00001a025608		Y12_TMT1_1	0.16264
PZ00001a025671	PZ00001a025671		Y12_TMT1_1	0.0
PZ00001a025840	PZ00001a025840		Y12_TMT1_1	0.0
PZ00001a025913	PZ00001a025913		Y12_TMT1_1	0.0
PZ00001a026178	PZ00001a026178		Y12_TMT1_1	0.18956
PZ00001a026270	PZ00001a026270		Y12_TMT1_1	0.0
PZ00001a026281	PZ00001a026281		Y12_TMT1_1	0.0
PZ00001a026611	PZ00001a026611		Y12_TMT1_1	0.22294
PZ00001a026674	PZ00001a026674		Y12_TMT1_1	0.21569
PZ00001a026852	PZ00001a026852		Y12_TMT1_1	0.14136
PZ00001a027336	PZ00001a027336		Y12_TMT1_1	0.0
PZ00001a027421	PZ00001a027421		Y12_TMT1_1	0.0
PZ00001a041298	PZ00001a041298		Y12_TMT1_1	0.0
PZ00001a027823	PZ00001a027823		Y12_TMT1_1	0.19688
Zm00001d007411	Zm00001d007411		Y12_TMT1_1	0.0
PZ00001a028168	PZ00001a028168		Y12_TMT1_1	0.0
PZ00001a028193	PZ00001a028193		Y12_TMT1_1	0.0
Zm00001d041727	Zm00001d041727		Y12_TMT1_1	0.0
Zm00001d022463	Zm00001d022463		Y12_TMT1_1	0.25343
PZ00001a028569	PZ00001a028569		Y12_TMT1_1	0.19541
PZ00001a029178	PZ00001a029178		Y12_TMT1_1	0.11933
PZ00001a029549	PZ00001a029549		Y12_TMT1_1	0.0
PZ00001a030143	PZ00001a030143		Y12_TMT1_1	0.0
PZ00001a030361	PZ00001a030361		Y12_TMT1_1	0.14521
PZ00001a031043	PZ00001a031043		Y12_TMT1_1	0.32071
PZ00001a031048	PZ00001a031048		Y12_TMT1_1	0.0
PZ00001a031104	PZ00001a031104		Y12_TMT1_1	0.0
PZ00001a031428	PZ00001a031428		Y12_TMT1_1	0.0
PZ00001a039481	PZ00001a039481		Y12_TMT1_1	0.0
PZ00001a031927	PZ00001a031927		Y12_TMT1_1	0.0
PZ00001a034226	PZ00001a034226		Y12_TMT1_1	0.0
PZ00001a032257	PZ00001a032257		Y12_TMT1_1	0.0
PZ00001a032284	PZ00001a032284		Y12_TMT1_1	0.0
PZ00001a032404	PZ00001a032404		Y12_TMT1_1	0.0
PZ00001a032588	PZ00001a032588		Y12_TMT1_1	0.0
PZ00001a032889	PZ00001a032889		Y12_TMT1_1	0.31763
PZ00001a033308	PZ00001a033308		Y12_TMT1_1	0.0
PZ00001a033985	PZ00001a033985		Y12_TMT1_1	0.0
PZ00001a033996	PZ00001a033996		Y12_TMT1_1	0.0
PZ00001a044223	PZ00001a044223		Y12_TMT1_1	0.0
PZ00001a034573	PZ00001a034573		Y12_TMT1_1	0.18884
PZ00001a035157	PZ00001a035157		Y12_TMT1_1	0.0
PZ00001a035526	PZ00001a035526		Y12_TMT1_1	0.11409
PZ00001a035651	PZ00001a035651		Y12_TMT1_1	0.0
PZ00001a035854	PZ00001a035854		Y12_TMT1_1	0.0
PZ00001a036110	PZ00001a036110		Y12_TMT1_1	0.16795
PZ00001a036542	PZ00001a036542		Y12_TMT1_1	0.0
PZ00001a036590	PZ00001a036590		Y12_TMT1_1	0.0
PZ00001a036773	PZ00001a036773		Y12_TMT1_1	0.0
PZ00001a036869	PZ00001a036869		Y12_TMT1_1	0.23455
PZ00001a036943	PZ00001a036943		Y12_TMT1_1	0.0
PZ00001a036960	PZ00001a036960		Y12_TMT1_1	0.1722
PZ00001a037462	PZ00001a037462		Y12_TMT1_1	0.0
Zm00001d028561	Zm00001d028561		Y12_TMT1_1	0.0
PZ00001a038255	PZ00001a038255		Y12_TMT1_1	0.0
PZ00001a038721	PZ00001a038721		Y12_TMT1_1	0.0
PZ00001a038990	PZ00001a038990		Y12_TMT1_1	0.23963
PZ00001a039059	PZ00001a039059		Y12_TMT1_1	0.0
PZ00001a039712	PZ00001a039712		Y12_TMT1_1	0.20973
PZ00001a039820	PZ00001a039820		Y12_TMT1_1	0.25088
PZ00001a039928	PZ00001a039928		Y12_TMT1_1	0.18136
PZ00001a040104	PZ00001a040104		Y12_TMT1_1	0.28361
PZ00001a040106	PZ00001a040106		Y12_TMT1_1	0.2395
PZ00001a040387	PZ00001a040387		Y12_TMT1_1	0.0
Zm00001d052322	Zm00001d052322		Y12_TMT1_1	0.0
PZ00001a040748	PZ00001a040748		Y12_TMT1_1	0.0
PZ00001a040865	PZ00001a040865		Y12_TMT1_1	0.0
PZ00001a041027	PZ00001a041027		Y12_TMT1_1	0.22073
PZ00001a041474	PZ00001a041474		Y12_TMT1_1	0.0
PZ00001a041495	PZ00001a041495		Y12_TMT1_1	0.0
PZ00001a041908	PZ00001a041908		Y12_TMT1_1	0.0
PZ00001a042081	PZ00001a042081		Y12_TMT1_1	0.0
PZ00001a042179	PZ00001a042179		Y12_TMT1_1	0.0
PZ00001a042228	PZ00001a042228		Y12_TMT1_1	0.0
PZ00001a042622	PZ00001a042622		Y12_TMT1_1	0.43366
PZ00001a043059	PZ00001a043059		Y12_TMT1_1	0.0
Zm00001d040298	Zm00001d040298		Y12_TMT1_1	0.29642
PZ00001a043370	PZ00001a043370		Y12_TMT1_1	0.0
PZ00001a043401	PZ00001a043401		Y12_TMT1_1	0.0
PZ00001a043724	PZ00001a043724		Y12_TMT1_1	0.0
PZ00001a043775	PZ00001a043775		Y12_TMT1_1	0.0
PZ00001a043995	PZ00001a043995		Y12_TMT1_1	0.0
PZ00001a044055	PZ00001a044055		Y12_TMT1_1	0.17864
PZ00001a044362	PZ00001a044362		Y12_TMT1_1	0.23001
PZ00001a044386	PZ00001a044386		Y12_TMT1_1	0.17144
PZ00001a044601	PZ00001a044601		Y12_TMT1_1	0.0
PZ00001a044741	PZ00001a044741		Y12_TMT1_1	0.25848
PZ00001a044822	PZ00001a044822		Y12_TMT1_1	0.033535
PZ00001a045320	PZ00001a045320		Y12_TMT1_1	0.21448
Zm00001d014617	Zm00001d014617		Y12_TMT1_1	0.21766
PZ00001a045671	PZ00001a045671		Y12_TMT1_1	0.0
PZ00001a046371	PZ00001a046371		Y12_TMT1_1	0.18527
PZ00001a047012	PZ00001a047012		Y12_TMT1_1	0.0
PZ00001a046642	PZ00001a046642		Y12_TMT1_1	0.19572
PZ00001a047000	PZ00001a047000		Y12_TMT1_1	0.0
PZ00001a047177	PZ00001a047177		Y12_TMT1_1	0.12724
PZ00001a047296	PZ00001a047296		Y12_TMT1_1	0.0
PZ00001a047329	PZ00001a047329		Y12_TMT1_1	0.11045
PZ00001a047675	PZ00001a047675		Y12_TMT1_1	0.16455
PZ00001a048125	PZ00001a048125		Y12_TMT1_1	0.45095
PZ00001a048488	PZ00001a048488		Y12_TMT1_1	0.0
PZ00001a049724	PZ00001a049724		Y12_TMT1_1	0.0
PZ00001a050328	PZ00001a050328		Y12_TMT1_1	0.0
REV__PZ00001a048488	REV__PZ00001a048488		Y12_TMT1_1	0.0
Zm00001d000001	Zm00001d000001		Y12_TMT1_1	0.20867
Zm00001d000002	Zm00001d000002		Y12_TMT1_1	0.0
Zm00001d000008	Zm00001d000008		Y12_TMT1_1	0.20722
Zm00001d000018	Zm00001d000018		Y12_TMT1_1	0.24956
Zm00001d000021	Zm00001d000021		Y12_TMT1_1	0.22085
Zm00001d000023	Zm00001d000023		Y12_TMT1_1	0.0
Zm00001d025455	Zm00001d025455		Y12_TMT1_1	0.0
Zm00001d000030	Zm00001d000030		Y12_TMT1_1	0.19164
Zm00001d000035	Zm00001d000035		Y12_TMT1_1	0.0
Zm00001d029946	Zm00001d029946		Y12_TMT1_1	0.0
Zm00001d000041	Zm00001d000041		Y12_TMT1_1	0.0
Zm00001d000045	Zm00001d000045		Y12_TMT1_1	0.18689
Zm00001d000046	Zm00001d000046		Y12_TMT1_1	0.0
Zm00001d000055	Zm00001d000055		Y12_TMT1_1	0.0
Zm00001d000060	Zm00001d000060		Y12_TMT1_1	0.0
Zm00001d000071	Zm00001d000071		Y12_TMT1_1	0.0
Zm00001d000072	Zm00001d000072		Y12_TMT1_1	0.0
Zm00001d000080	Zm00001d000080		Y12_TMT1_1	0.0
Zm00001d016891	Zm00001d016891		Y12_TMT1_1	0.1838
Zm00001d000110	Zm00001d000110		Y12_TMT1_1	0.0
Zm00001d000111	Zm00001d000111		Y12_TMT1_1	0.0
Zm00001d000116	Zm00001d000116		Y12_TMT1_1	0.23265
Zm00001d000120	Zm00001d000120		Y12_TMT1_1	0.25564
Zm00001d000123	Zm00001d000123		Y12_TMT1_1	0.27917
Zm00001d025323	Zm00001d025323		Y12_TMT1_1	0.16824
Zm00001d000126	Zm00001d000126		Y12_TMT1_1	0.23925
Zm00001d000133	Zm00001d000133		Y12_TMT1_1	0.19303
Zm00001d000153	Zm00001d000153		Y12_TMT1_1	0.0
Zm00001d000163	Zm00001d000163		Y12_TMT1_1	0.0
Zm00001d000164	Zm00001d000164		Y12_TMT1_1	0.1094
Zm00001d000166	Zm00001d000166		Y12_TMT1_1	0.0
Zm00001d000178	Zm00001d000178		Y12_TMT1_1	0.21767
Zm00001d000184	Zm00001d000184		Y12_TMT1_1	0.13583
Zm00001d000191	Zm00001d000191		Y12_TMT1_1	0.0
Zm00001d000197	Zm00001d000197		Y12_TMT1_1	0.0
Zm00001d000202	Zm00001d000202		Y12_TMT1_1	0.0
Zm00001d000213	Zm00001d000213		Y12_TMT1_1	0.0
Zm00001d000222	Zm00001d000222		Y12_TMT1_1	0.0
Zm00001d000226	Zm00001d000226		Y12_TMT1_1	0.2176
Zm00001d000227	Zm00001d000227		Y12_TMT1_1	0.22657
Zm00001d000230	Zm00001d000230		Y12_TMT1_1	0.18583
